Country Name,Year,Value
Papua New Guinea,2003,
Paraguay,2003,25.02930069
Peru,2003,31.57567978
Philippines,2003,29.05920029
Poland,2003,59.46221924
Portugal,2003,54.9695816
Qatar,2003,15.33668041
Romania,2003,37.60491943
Russian Federation,2003,
Rwanda,2003,
Saudi Arabia,2003,
Senegal,2003,
Sierra Leone,2003,
Slovenia,2003,
Spain,2003,
Sri Lanka,2003,
St. Kitts and Nevis,2003,
St. Lucia,2003,
Suriname,2003,
Swaziland,2003,
Sweden,2003,
Switzerland,2003,
Syrian Arab Republic,2003,
Tanzania,2003,
Thailand,2003,
Tonga,2003,
Trinidad and Tobago,2003,
Tunisia,2003,
Turkey,2003,
Uganda,2003,
Ukraine,2003,
United Arab Emirates,2003,
United Kingdom,2003,
United States,2003,
"Venezuela, RB",2003,
Zimbabwe,2003,
Albania,2004,20.05554008
Argentina,2004,65.23638916
Australia,2004,71.69843292
Austria,2004,47.20038986
"Bahamas, The",2004,
Bahrain,2004,
Bangladesh,2004,5.694300175
Barbados,2004,
Belarus,2004,64.34111786
Belgium,2004,61.24803162
Benin,2004,5.872039795
Botswana,2004,9.492659569
Bulgaria,2004,41.93650818
Burkina Faso,2004,
Burundi,2004,2.282619953
Cambodia,2004,2.808900118
Cameroon,2004,5.058790207
Central African Republic,2004,1.701550007
Chad,2004,1.206529975
Chile,2004,44.75780869
China,2004,17.91102982
Colombia,2004,26.61447906
"Congo, Dem. Rep.",2004,
"Congo, Rep.",2004,
Costa Rica,2004,27.28141975
Cote d'Ivoire,2004,
Cuba,2004,54.39498138
Cyprus,2004,35.86368942
Czech Republic,2004,43.82500076
Denmark,2004,74.43656921
Dominica,2004,
Ecuador,2004,
"Egypt, Arab Rep.",2004,28.53964043
El Salvador,2004,22.77890968
Fiji,2004,15.95223045
Finland,2004,89.66361237
France,2004,55.2183609
Greece,2004,78.48364258
Guatemala,2004,
Guinea,2004,2.140660048
Guyana,2004,11.70956993
Honduras,2004,17.05581093
Hungary,2004,60.15528107
Iceland,2004,68.41223907
India,2004,10.98427963
Indonesia,2004,16.61841011
Iraq,2004,15.93052959
Ireland,2004,53.71910095
Italy,2004,61.81431961
Japan,2004,53.57675934
Jordan,2004,38.78591156
Kenya,2004,2.9214499
"Korea, Rep.",2004,91.02323914
Kuwait,2004,20.36401939
Lao PDR,2004,5.7636199
Latvia,2004,77.2820282
Lebanon,2004,43.48907852
Lesotho,2004,
Libya,2004,
Luxembourg,2004,
"Macedonia, FYR",2004,27.66789055
Madagascar,2004,2.747260094
Malawi,2004,0.484719992
Malaysia,2004,29.96435928
Mali,2004,
Malta,2004,26.84890938
Mauritania,2004,3.193049908
Mauritius,2004,17.82250977
Mongolia,2004,40.78588104
Mozambique,2004,1.130789995
Myanmar,2004,
Nepal,2004,6.281119823
Netherlands,2004,58.05326843
New Zealand,2004,83.60092926
Nicaragua,2004,
Niger,2004,0.930589974
Nigeria,2004,9.853159904
Norway,2004,79.26380157
Oman,2004,
Panama,2004,43.32154846
Papua New Guinea,2004,
Paraguay,2004,25.26810074
Peru,2004,33.24757004
Philippines,2004,28.34799004
Poland,2004,60.71324158
Portugal,2004,55.74679184
Qatar,2004,17.27170944
Romania,2004,41.4217186
Russian Federation,2004,
Rwanda,2004,
Saudi Arabia,2004,
Senegal,2004,
Sierra Leone,2004,
Slovenia,2004,
Spain,2004,
Sri Lanka,2004,
St. Kitts and Nevis,2004,
St. Lucia,2004,
Suriname,2004,
Swaziland,2004,
Sweden,2004,
Switzerland,2004,
Syrian Arab Republic,2004,
Tanzania,2004,
Thailand,2004,
Tonga,2004,
Trinidad and Tobago,2004,
Tunisia,2004,
Turkey,2004,
Uganda,2004,
Ukraine,2004,
United Arab Emirates,2004,
United Kingdom,2004,
United States,2004,
"Venezuela, RB",2004,
Zimbabwe,2004,
